id	logFC	AveExpr	t	P.Value	adj.P.Val	B
TECPR1	0.782776642	1.688635058	13.22814573	1.14E-33	6.99E-32	65.69016264
SLC35B1	0.869414923	3.662593561	13.22789629	1.14E-33	6.99E-32	65.68783776
NXF3	-0.24870838	0.092856565	-13.21617929	1.28E-33	7.78E-32	65.57865349
MFSD5	1.086979795	3.32754402	13.21527425	1.29E-33	7.82E-32	65.57022158
MDK	3.460385535	5.011093507	13.21465671	1.30E-33	7.85E-32	65.56446833
TMEM101	1.243664262	3.531477958	13.20961008	1.36E-33	8.20E-32	65.51745613
TMED9	1.093222097	6.049878725	13.20577898	1.41E-33	8.48E-32	65.48177217
ZNF517	1.228044237	1.772219649	13.20430039	1.43E-33	8.57E-32	65.46800128
MAP2K2	1.151055117	4.408438669	13.19662083	1.53E-33	9.18E-32	65.3964878
ESR1	-1.132832262	0.638158136	-13.18838284	1.66E-33	9.89E-32	65.3197933
TSEN54	1.289196402	2.970964116	13.18654458	1.69E-33	1.00E-31	65.30268198
NCKIPSD	0.977659259	3.099504151	13.181444	1.77E-33	1.05E-31	65.25520901
TARBP1	1.427332695	2.086073283	13.18029396	1.79E-33	1.06E-31	65.24450614
GIGYF1	1.052632058	2.854763267	13.16351661	2.09E-33	1.23E-31	65.08841233
TPD52L2	1.222635169	3.915804296	13.15922115	2.18E-33	1.28E-31	65.04846129
POP4	0.85531589	2.900259087	13.15870665	2.19E-33	1.28E-31	65.04367644
TUBG1	1.431322251	3.599538733	13.15509124	2.27E-33	1.32E-31	65.0100551
ZFTRAF1	1.14047067	2.581462294	13.15461648	2.28E-33	1.33E-31	65.00564043
USP39	0.920604708	3.098201648	13.14925227	2.39E-33	1.39E-31	64.95576408
ATP13A1	1.008236689	3.042488891	13.14882182	2.40E-33	1.39E-31	64.95176208
ACLY	1.455174447	3.91016269	13.13486327	2.74E-33	1.58E-31	64.82201714
PRKCSH	0.855537003	6.046081676	13.13466118	2.75E-33	1.58E-31	64.82013911
EFNA4	1.552057914	2.70517345	13.13412027	2.76E-33	1.58E-31	64.81511252
TMEM81	0.950275127	1.701752274	13.13284335	2.79E-33	1.60E-31	64.80324666
TRIM27	0.970671678	3.268063718	13.13115988	2.84E-33	1.62E-31	64.78760366
VPS11	0.953693803	2.675646573	13.13055596	2.85E-33	1.62E-31	64.78199221
DIS3L2	0.55464902	1.406567301	13.12802106	2.92E-33	1.66E-31	64.75843967
DOCK6	0.851167887	1.673438569	13.12349908	3.05E-33	1.72E-31	64.71642917
CTSA	1.37214651	4.411257701	13.11927993	3.17E-33	1.79E-31	64.67723762
ZNF3	0.793209966	2.41986775	13.11566611	3.28E-33	1.84E-31	64.64367304
UBE2O	0.97595566	2.321912295	13.10953953	3.48E-33	1.95E-31	64.58677932
CD5L	-2.914028047	1.897478695	-13.09619675	3.94E-33	2.20E-31	64.46291164
TK1	2.278462121	3.745067964	13.09590763	3.95E-33	2.20E-31	64.46022822
MTX1	0.964359454	2.657605271	13.09525136	3.97E-33	2.21E-31	64.45413715
NEU1	1.496335145	4.453829683	13.09219239	4.09E-33	2.26E-31	64.42574755
RBM45	0.528322071	1.246500686	13.08799376	4.25E-33	2.35E-31	64.38678548
LARP1	1.154138875	4.140610528	13.08466056	4.39E-33	2.42E-31	64.35585808
PDRG1	1.165696973	3.259523012	13.07574734	4.77E-33	2.62E-31	64.27317235
C1orf43	0.926947034	6.617510521	13.07246167	4.92E-33	2.69E-31	64.24269798
PRKAG1	0.778169642	3.318854086	13.06896457	5.08E-33	2.78E-31	64.21026608
STK25	0.938905581	3.236185956	13.06516648	5.27E-33	2.87E-31	64.17504708
PI4KB	1.191326968	3.395468661	13.06454819	5.30E-33	2.88E-31	64.16931414
RABGGTA	0.752896181	2.819283888	13.06339339	5.35E-33	2.90E-31	64.15860699
SMARCA4	1.131147301	2.424163737	13.05603897	5.74E-33	3.10E-31	64.09042679
UBL7	1.00083463	4.149906821	13.05390731	5.85E-33	3.15E-31	64.07066801
TMEM94	1.021187002	2.811657515	13.05091051	6.02E-33	3.23E-31	64.04289226
CTNNA1	1.030960056	4.754974918	13.0455159	6.33E-33	3.39E-31	63.99289942
METTL5	0.900745935	2.791375562	13.02198784	7.89E-33	4.21E-31	63.77496254
ZNF740	0.87212113	1.672016529	13.015089	8.41E-33	4.48E-31	63.71109126
RUFY1	0.905966028	2.840292054	13.00638571	9.13E-33	4.85E-31	63.63053438
TAF11	1.015586472	3.440530894	13.00509366	9.24E-33	4.89E-31	63.6185772
TRIM11	0.898827624	1.452299882	13.00123525	9.58E-33	5.06E-31	63.58287295
OXLD1	1.31761929	3.551388069	12.99704275	9.96E-33	5.24E-31	63.54408225
PACS2	0.859888334	1.780301658	12.99563694	1.01E-32	5.30E-31	63.53107631
S100A12	-0.827650201	0.403135505	-12.99342289	1.03E-32	5.40E-31	63.51059411
DAD1	0.922169123	7.191564381	12.98605321	1.10E-32	5.76E-31	63.44242788
BRAT1	0.941107391	3.11745744	12.98544255	1.11E-32	5.78E-31	63.43678032
STMN1	1.98005952	3.214139447	12.98424775	1.12E-32	5.83E-31	63.42573074
TEX26	-0.115028037	0.027948489	-12.98193005	1.15E-32	5.94E-31	63.40429769
MEN1	0.81429773	3.022355936	12.97998175	1.17E-32	6.04E-31	63.38628196
CCDC97	1.09055557	2.766759682	12.97645928	1.21E-32	6.22E-31	63.35371302
GRPEL2	0.825799567	1.876719929	12.97590922	1.21E-32	6.24E-31	63.34862746
HAX1	1.044526063	5.532755356	12.97211955	1.26E-32	6.44E-31	63.31359283
SSR3	0.964758672	4.715094541	12.9678629	1.31E-32	6.69E-31	63.27424628
E4F1	0.918717105	2.127479412	12.96689079	1.32E-32	6.73E-31	63.26526129
PIP4P1	0.90549139	2.804202851	12.96318508	1.37E-32	6.95E-31	63.23101293
PTTG1	2.37095047	2.605118639	12.94719051	1.59E-32	8.05E-31	63.08323848
ARL16	1.321256433	2.803455752	12.93346626	1.80E-32	9.12E-31	62.95650195
PSMD10	1.115850964	3.564315036	12.93080334	1.85E-32	9.33E-31	62.93191787
BOD1	1.012202937	3.619910105	12.93006592	1.86E-32	9.36E-31	62.9251104
RTL10	0.923409759	1.517804406	12.92983318	1.86E-32	9.36E-31	62.92296196
PUF60	1.321252103	5.164599224	12.92926749	1.87E-32	9.39E-31	62.91773994
ADAM15	1.531637369	3.489725593	12.92574739	1.94E-32	9.67E-31	62.88524748
PRPF3	1.21016932	2.688017814	12.92506747	1.95E-32	9.71E-31	62.8789718
COMMD5	1.220656376	3.373685621	12.92235697	2.00E-32	9.93E-31	62.85395554
INTS3	1.097466593	2.888586812	12.92162424	2.01E-32	9.98E-31	62.8471933
DSN1	1.365543292	2.665066058	12.91924826	2.06E-32	1.02E-30	62.82526681
AAGAB	0.8657951	2.836223928	12.9179299	2.08E-32	1.03E-30	62.81310121
EIF1AD	0.7248341	2.719689833	12.91311083	2.18E-32	1.07E-30	62.76863617
CCDC107	0.97684844	1.815996349	12.91045517	2.23E-32	1.10E-30	62.7441358
TBCC	1.137264421	3.421058963	12.90966936	2.25E-32	1.10E-30	62.73688658
ENSA	1.086287673	5.056943095	12.90804069	2.28E-32	1.12E-30	62.72186237
EPRS1	1.240154947	4.117569883	12.90229073	2.41E-32	1.17E-30	62.6688265
B3GALNT2	0.657107007	1.115871999	12.89823997	2.50E-32	1.22E-30	62.6314696
UBQLN4	1.263454534	3.443699759	12.89436101	2.59E-32	1.26E-30	62.59570194
CSNK1D	0.956333821	3.065622607	12.88952987	2.71E-32	1.31E-30	62.55116072
RASSF1	0.965446755	2.564591667	12.88899008	2.73E-32	1.31E-30	62.54618447
BOLA1	1.200344641	3.705497174	12.88563236	2.81E-32	1.35E-30	62.51523244
UXS1	1.091212817	2.34238911	12.88298236	2.88E-32	1.38E-30	62.4908067
GPS1	1.031305672	4.328962637	12.87830998	3.01E-32	1.44E-30	62.44774552
COX4I2	1.48236994	1.661415488	12.876905	3.05E-32	1.46E-30	62.43479839
RRP9	1.186036377	3.630481534	12.87566023	3.09E-32	1.47E-30	62.42332809
SHARPIN	1.341083502	4.672003851	12.87555267	3.09E-32	1.47E-30	62.42233703
UBL4A	1.190859053	4.108605077	12.86594481	3.38E-32	1.60E-30	62.33381935
DNAJC5	1.173911665	3.420646548	12.86393	3.44E-32	1.63E-30	62.31526048
SFSWAP	0.828629351	1.811434453	12.85765325	3.65E-32	1.72E-30	62.25745186
MARS1	1.065384556	3.271203535	12.85678383	3.68E-32	1.73E-30	62.24944551
ZNF696	0.962931905	1.513815906	12.85573458	3.72E-32	1.74E-30	62.23978343
PARP2	0.887173246	2.140562659	12.84771123	4.00E-32	1.87E-30	62.16591138
BRMS1	1.154282748	4.034555698	12.84765882	4.01E-32	1.87E-30	62.16542895
SLC50A1	1.589783985	4.838320777	12.84700518	4.03E-32	1.88E-30	62.15941171
NOL10	0.737432537	2.554338852	12.84640701	4.05E-32	1.88E-30	62.15390513
DRAP1	1.075866247	5.341871528	12.84478768	4.11E-32	1.91E-30	62.13899885
TIPRL	0.957490433	3.744791907	12.83792306	4.38E-32	2.03E-30	62.0758176
CPSF1	1.220895655	3.688965789	12.83347246	4.57E-32	2.11E-30	62.03486255
RBIS	1.291453723	2.175237961	12.8333072	4.58E-32	2.11E-30	62.033342
CASC3	1.055165005	3.21128385	12.83272192	4.60E-32	2.11E-30	62.02795664
ZNF76	0.874442506	2.347333468	12.8315438	4.65E-32	2.13E-30	62.01711669
COPS6	0.984473759	4.946519757	12.83030561	4.71E-32	2.15E-30	62.00572455
BSG	1.452068853	6.599250881	12.82997141	4.72E-32	2.15E-30	62.00264979
WDR70	0.695606716	1.831557838	12.82416456	4.98E-32	2.27E-30	61.94923005
RARS1	0.903854287	3.890578111	12.81052556	5.66E-32	2.57E-30	61.82380048
VARS1	1.215260016	4.132862225	12.80959085	5.70E-32	2.58E-30	61.81520665
OSER1	0.883085965	3.749211631	12.80741061	5.82E-32	2.63E-30	61.79516234
XPO5	1.079406795	2.204061329	12.8070645	5.84E-32	2.63E-30	61.79198048
CCDC174	0.683665936	2.278114404	12.80687547	5.85E-32	2.63E-30	61.79024276
ZNF251	1.031532874	1.694130253	12.80215037	6.11E-32	2.74E-30	61.74680788
PSMD2	1.038956982	4.858005866	12.80097411	6.18E-32	2.77E-30	61.73599638
TTL	0.74573049	1.378592408	12.80070132	6.20E-32	2.77E-30	61.73348912
INTS1	1.024010868	3.594322754	12.79376487	6.61E-32	2.94E-30	61.66974264
NXF1	0.859522491	3.157526758	12.79155668	6.74E-32	3.00E-30	61.64945234
RBM10	0.796933022	4.007889968	12.78920914	6.89E-32	3.06E-30	61.62788338
PRPF6	1.046356437	5.284874454	12.78635333	7.08E-32	3.13E-30	61.60164678
CDKN3	2.008453388	2.050424742	12.78611494	7.09E-32	3.13E-30	61.59945676
ZNF219	1.173634876	1.997234127	12.78500017	7.17E-32	3.16E-30	61.58921603
ARFRP1	0.950381368	2.643925459	12.78129167	7.42E-32	3.26E-30	61.55515116
POLRMT	0.946359829	3.807510677	12.77028315	8.21E-32	3.60E-30	61.45405642
RALY	1.17574887	3.7937448	12.76923637	8.30E-32	3.63E-30	61.44444559
GDI1	1.029465661	4.032458944	12.76604923	8.54E-32	3.73E-30	61.41518528
PRKD2	0.94345402	2.816082106	12.76589013	8.56E-32	3.73E-30	61.41372466
ADRA2B	-0.744949155	0.647737114	-12.75863434	9.15E-32	3.98E-30	61.34712358
IPO13	0.877571888	2.805073157	12.75739871	9.26E-32	4.01E-30	61.33578333
WASHC2A	1.029525271	2.581619991	12.74825981	1.01E-31	4.36E-30	61.25192442
CYP2R1	0.786684433	1.640052731	12.74657589	1.02E-31	4.42E-30	61.23647553
BUD31	0.922033386	3.20933356	12.74033848	1.08E-31	4.67E-30	61.17925941
SNRPB	1.551687276	6.000514612	12.73827399	1.11E-31	4.74E-30	61.16032445
METTL18	1.011461669	2.152555069	12.73825504	1.11E-31	4.74E-30	61.16015057
ZBTB9	0.955460213	1.892245496	12.73779532	1.11E-31	4.74E-30	61.15593438
SPC24	1.816078423	1.910818982	12.73769312	1.11E-31	4.74E-30	61.15499707
PTOV1	0.849063582	2.254581428	12.73498668	1.14E-31	4.85E-30	61.13017683
C12orf73	0.69560544	1.260556832	12.73128853	1.18E-31	5.01E-30	61.09626562
EIF2B4	0.821227121	2.614675568	12.72845712	1.21E-31	5.13E-30	61.07030514
CXCL12	-2.471734889	2.754251346	-12.7268341	1.23E-31	5.20E-30	61.05542522
UBE2C	2.66419156	2.857301343	12.7237881	1.26E-31	5.34E-30	61.02750164
ELMOD3	0.632280929	1.504692836	12.71448363	1.38E-31	5.80E-30	60.94222327
YKT6	1.084556734	2.708488597	12.71372878	1.39E-31	5.83E-30	60.93530597
BUD13	0.85777361	2.716385256	12.71353907	1.39E-31	5.83E-30	60.93356759
RNF215	0.608113029	1.113771095	12.71223629	1.41E-31	5.89E-30	60.92162979
JMJD4	0.865941088	1.501031611	12.71196118	1.41E-31	5.89E-30	60.91910894
LMAN2	0.995025966	7.166473303	12.70658975	1.48E-31	6.18E-30	60.86989501
ZNF207	0.851005403	2.344127687	12.70290292	1.53E-31	6.38E-30	60.83612099
ENGASE	1.031302869	2.004433003	12.70206266	1.55E-31	6.41E-30	60.82842423
TMEM115	0.878197354	4.296746994	12.69671178	1.62E-31	6.72E-30	60.77941553
DBNL	0.842730908	2.799896578	12.6951721	1.65E-31	6.81E-30	60.76531531
DHX57	0.758949672	1.427006669	12.69333586	1.67E-31	6.91E-30	60.74850022
CUL9	0.783376736	1.447251447	12.69051404	1.72E-31	7.08E-30	60.72266192
SAMD4B	1.000865038	2.939253009	12.68984897	1.73E-31	7.10E-30	60.71657246
SAFB2	0.824052271	2.975026676	12.68953152	1.73E-31	7.11E-30	60.71366599
DAZAP1	0.838016546	3.18553667	12.68689814	1.78E-31	7.27E-30	60.68955632
RNF187	1.258275795	5.446872388	12.68331934	1.84E-31	7.50E-30	60.65679448
GLI4	1.198630289	1.799122874	12.68311401	1.84E-31	7.50E-30	60.65491491
RBM22	0.772236387	3.317819958	12.68024799	1.89E-31	7.68E-30	60.62868132
KHDC4	1.302675497	2.331891728	12.67943411	1.90E-31	7.72E-30	60.62123213
ITGB1BP1	1.021612675	2.174364108	12.67165361	2.05E-31	8.28E-30	60.55003011
E2F1	2.286771878	2.471535635	12.66576978	2.16E-31	8.73E-30	60.4961981
DUS1L	1.041595746	4.461729286	12.66482963	2.18E-31	8.78E-30	60.48759755
MCM3	1.785285921	3.999390274	12.66299915	2.22E-31	8.92E-30	60.47085304
TOMM20	1.16962643	5.776140248	12.65667523	2.35E-31	9.43E-30	60.41301276
HIGD1B	0.771580483	0.793719442	12.65646543	2.35E-31	9.43E-30	60.41109408
PWP1	0.798779832	3.744778547	12.64939324	2.51E-31	1.00E-29	60.34642562
RFT1	0.664394663	1.834729019	12.64102747	2.72E-31	1.08E-29	60.26994958
TTC36	-2.48518802	1.652788844	-12.63955955	2.75E-31	1.10E-29	60.2565328
SUGP2	1.122790827	2.543471534	12.6359169	2.85E-31	1.13E-29	60.2232422
TJAP1	0.946093813	2.281556229	12.63351272	2.91E-31	1.15E-29	60.20127244
LCAT	-2.481900563	3.743385832	-12.63048515	2.99E-31	1.18E-29	60.17360876
GIT1	1.161945948	2.538115988	12.63020068	3.00E-31	1.18E-29	60.1710096
C19orf25	1.052444904	2.476383182	12.62611579	3.12E-31	1.23E-29	60.13369001
MYPOP	0.930658275	2.171229671	12.62402224	3.18E-31	1.25E-29	60.11456533
MCM7	1.688204915	3.99128966	12.62104023	3.27E-31	1.28E-29	60.08732708
TPRKB	0.95312894	2.977875137	12.61915582	3.32E-31	1.30E-29	60.07011607
EZH1	0.843015427	1.899568432	12.61853941	3.34E-31	1.31E-29	60.06448634
ZSWIM9	0.759337818	1.52905207	12.61468621	3.46E-31	1.35E-29	60.02929797
ANKRD52	1.262729667	2.022053031	12.61264313	3.53E-31	1.37E-29	60.01064194
BUB3	0.903151681	2.894743126	12.61248158	3.53E-31	1.37E-29	60.00916686
NKIRAS2	0.905378325	2.891416446	12.61003723	3.61E-31	1.40E-29	59.98684862
HCFC1	1.058184209	2.809712839	12.60729043	3.71E-31	1.43E-29	59.96177124
AP3B1	0.979235013	2.778318698	12.60720872	3.71E-31	1.43E-29	59.96102533
MAPKAP1	0.742238315	3.016958301	12.60712833	3.71E-31	1.43E-29	59.9602914
UNC45A	0.926143712	2.809860568	12.60694184	3.72E-31	1.43E-29	59.9585889
TRIP4	0.779823226	2.583055209	12.6019407	3.89E-31	1.49E-29	59.91293698
PRR14	0.796147405	2.834936032	12.60175623	3.90E-31	1.49E-29	59.91125325
NUDCD3	0.804479443	2.937091804	12.60103855	3.93E-31	1.50E-29	59.90470281
SEC13	0.902075361	4.257407873	12.59552141	4.13E-31	1.58E-29	59.85435175
DNAJB6	0.770876117	2.012333596	12.59239684	4.25E-31	1.62E-29	59.82584048
TEPSIN	0.714047506	1.175167714	12.58668735	4.48E-31	1.70E-29	59.77375036
BCAP31	1.288225089	6.383743874	12.57930926	4.80E-31	1.82E-29	59.70645261
TTC9C	0.79445482	2.351620961	12.57698839	4.90E-31	1.86E-29	59.68528698
YJU2B	0.969079219	2.678372524	12.57555863	4.97E-31	1.88E-29	59.67224882
KIF22	1.212655443	2.352621643	12.57260251	5.10E-31	1.92E-29	59.6452939
TRMT2A	0.950795262	3.182241293	12.57107707	5.18E-31	1.95E-29	59.63138546
RFC4	1.509118843	2.365750895	12.57072434	5.19E-31	1.95E-29	59.62816954
IGFALS	-3.3243189	2.670328215	-12.56978816	5.24E-31	1.96E-29	59.61963422
TMEM9	1.240342147	4.708173812	12.56499596	5.47E-31	2.05E-29	59.57594775
FLVCR1	1.251091875	1.531493029	12.56342672	5.55E-31	2.07E-29	59.56164387
ADCK1	0.640619318	1.317858733	12.55858167	5.81E-31	2.16E-29	59.51748578
DPY30	0.845554635	3.608357693	12.54876975	6.35E-31	2.36E-29	59.42808284
FAM20B	1.043429191	3.294643248	12.54221845	6.75E-31	2.51E-29	59.36840726
TTC1	0.895111737	4.445547961	12.5381412	7.01E-31	2.60E-29	59.33127489
CHAF1A	1.262165304	2.005911686	12.53599687	7.15E-31	2.64E-29	59.31174828
SUPT5H	0.911711951	3.78479223	12.53453352	7.24E-31	2.67E-29	59.29842354
SPATS2	1.15062664	1.6566456	12.5284093	7.66E-31	2.82E-29	59.2426666
RPTOR	0.838411243	1.972049896	12.52776501	7.71E-31	2.84E-29	59.2368015
KIAA1522	1.696547803	3.408153494	12.52414559	7.97E-31	2.93E-29	59.20385571
TCOF1	1.021150717	1.880307874	12.5238131	7.99E-31	2.93E-29	59.20082939
CBX8	1.036297706	1.753834146	12.52355484	8.01E-31	2.93E-29	59.19847879
MANF	1.477384541	5.23204806	12.51769619	8.46E-31	3.09E-29	59.14516072
TMEM250	1.077062428	3.419504628	12.5080764	9.24E-31	3.37E-29	59.05763813
MT1G	-5.441397612	4.957653425	-12.50591511	9.42E-31	3.43E-29	59.03797857
TIGD5	1.064217194	1.502456245	12.50558018	9.45E-31	3.43E-29	59.03493205
PSMC2	0.772001028	3.588708299	12.50044843	9.91E-31	3.59E-29	58.98825928
GPATCH4	1.155934906	3.014054628	12.4993275	1.00E-30	3.62E-29	58.97806572
ESS2	0.707797264	1.74350529	12.49725251	1.02E-30	3.68E-29	58.95919711
DUSP28	0.340968459	0.548198764	12.49182684	1.07E-30	3.86E-29	58.90986652
HAUS5	0.97287481	1.792075133	12.48741103	1.12E-30	4.02E-29	58.86972485
AKR1C3	1.941180084	6.117043184	12.48409237	1.15E-30	4.13E-29	58.83956099
SLC35A4	0.831350187	4.364608127	12.48165912	1.18E-30	4.22E-29	58.81744709
LAS1L	0.747132352	2.082795903	12.46775578	1.34E-30	4.78E-29	58.69112875
UBE2M	1.116095863	4.886981341	12.46495497	1.37E-30	4.90E-29	58.66568982
ZNF7	0.721446833	1.228812726	12.46466966	1.38E-30	4.90E-29	58.66309859
RBCK1	1.254031749	4.36843779	12.46287835	1.40E-30	4.97E-29	58.64683024
UQCC2	1.222181105	3.087146999	12.46177436	1.41E-30	5.02E-29	58.6368046
PCBP4	1.278808176	2.735946402	12.45937198	1.44E-30	5.12E-29	58.61498914
POLR3F	0.763791267	1.970962633	12.45838985	1.46E-30	5.16E-29	58.60607122
SNF8	0.994136902	2.801305471	12.45779155	1.47E-30	5.17E-29	58.60063879
ALKBH4	0.754754586	2.263727147	12.45632184	1.49E-30	5.24E-29	58.58729447
BAG6	0.964393452	5.241669171	12.45190068	1.55E-30	5.44E-29	58.5471566
MMS19	0.938786071	2.726778014	12.45126222	1.56E-30	5.46E-29	58.54136083
GGA3	0.945497897	2.21212787	12.44732805	1.61E-30	5.65E-29	58.50565047
CDPF1	1.069841048	2.524243734	12.44359667	1.67E-30	5.84E-29	58.4717857
CBX3	1.069225711	4.270839305	12.44188801	1.70E-30	5.92E-29	58.45627996
GMPPA	0.901242437	3.537571763	12.43910075	1.74E-30	6.06E-29	58.43098842
TOMM40	1.247459059	4.081852812	12.43801206	1.76E-30	6.11E-29	58.42111034
RETREG2	0.862758784	4.426772048	12.43702447	1.77E-30	6.16E-29	58.4121499
NAGPA	0.939092943	2.147258528	12.43674779	1.78E-30	6.16E-29	58.40963964
ZSCAN2	0.705706472	1.110330937	12.43644852	1.78E-30	6.17E-29	58.40692441
DHX30	0.763502746	3.212583092	12.43255421	1.85E-30	6.38E-29	58.37159535
NCAPH2	1.195323468	3.233226231	12.42572128	1.97E-30	6.78E-29	58.30961934
CAP2	1.922892787	2.863430317	12.42213692	2.03E-30	7.00E-29	58.27711485
CLASRP	0.987364152	2.674977327	12.42003799	2.07E-30	7.12E-29	58.25808287
PCNA	1.516556576	5.325400302	12.4194644	2.08E-30	7.14E-29	58.25288209
CENPT	0.827434467	1.825138348	12.41470221	2.18E-30	7.45E-29	58.20970748
MAGED2	1.238666047	5.220039658	12.41057264	2.26E-30	7.72E-29	58.17227449
ZWINT	1.961683527	2.576677687	12.40789296	2.31E-30	7.90E-29	58.14798736
GPATCH1	0.745011293	1.613412831	12.40538248	2.37E-30	8.07E-29	58.12523587
TMEM183A	0.833495381	2.905544844	12.40470129	2.38E-30	8.11E-29	58.11906283
RNF220	0.798791545	2.060162248	12.39939975	2.50E-30	8.49E-29	58.07102537
CEP250	0.791343935	1.259216386	12.39425961	2.62E-30	8.89E-29	58.02445944
IPO9	1.032497447	2.604757312	12.39348493	2.64E-30	8.93E-29	58.0174422
GOLPH3L	1.195568197	2.88099698	12.3925655	2.66E-30	8.99E-29	58.00911405
CCDC22	0.857474351	3.062278968	12.3901981	2.72E-30	9.18E-29	57.98767151
TRIM39	0.757873166	1.741505267	12.38962247	2.74E-30	9.21E-29	57.98245805
DPH2	1.084954274	2.740429639	12.38476427	2.86E-30	9.61E-29	57.93846217
PHF14	0.649260075	1.701634404	12.38117862	2.96E-30	9.91E-29	57.90599568
TRIM65	1.100721177	2.124745075	12.37959746	3.00E-30	1.00E-28	57.89168027
ZFPL1	0.534512081	0.905433131	12.37413567	3.15E-30	1.05E-28	57.84223747
GOLT1B	0.951164488	3.213920711	12.37197209	3.22E-30	1.07E-28	57.82265447
COPS7B	0.901535274	2.192577414	12.36990428	3.28E-30	1.09E-28	57.80393982
IL3RA	0.908202816	1.425751849	12.36826465	3.33E-30	1.11E-28	57.78910139
TRMT112	1.015297863	6.309272358	12.36684505	3.37E-30	1.12E-28	57.77625501
TSEN15	0.734427457	1.584585354	12.36090808	3.56E-30	1.18E-28	57.7225368
RBMX	0.992964516	3.725898822	12.36021872	3.58E-30	1.18E-28	57.71630026
TBRG4	0.829370336	3.499911087	12.35411144	3.79E-30	1.25E-28	57.66105511
FAM219A	0.935375862	2.047933927	12.35246315	3.84E-30	1.27E-28	57.64614722
NDUFA4L2	2.012988447	2.680793628	12.35151472	3.88E-30	1.28E-28	57.63756958
EIF2B5	0.686105973	2.743365656	12.34995618	3.93E-30	1.29E-28	57.62347478
ZSWIM1	0.852805339	1.87193602	12.34791469	4.01E-30	1.31E-28	57.60501362
RTF2	0.796585085	3.780000768	12.3472147	4.03E-30	1.32E-28	57.59868391
CDAN1	0.721547943	1.478566311	12.34442823	4.14E-30	1.35E-28	57.5734889
FAM193B	1.030809132	2.363994485	12.34394754	4.15E-30	1.36E-28	57.56914288
DPF2	0.811467295	1.896709212	12.3422316	4.22E-30	1.37E-28	57.55362908
DGKZ	0.86868135	1.952472342	12.33976974	4.32E-30	1.40E-28	57.53137325
CAMLG	0.766145797	2.283737887	12.33786394	4.39E-30	1.43E-28	57.51414575
HSPB1	1.965662552	7.860299869	12.33527575	4.50E-30	1.46E-28	57.49075175
SNRPA	1.191958626	3.918865067	12.33294462	4.59E-30	1.49E-28	57.46968317
DOLK	0.875946727	3.422954627	12.31763495	5.28E-30	1.71E-28	57.3313622
SKIC2	0.952922536	3.520435113	12.31705663	5.31E-30	1.71E-28	57.32613874
SLC12A7	1.22533567	4.34484387	12.31635494	5.34E-30	1.72E-28	57.31980106
TSNAX	0.831412972	2.494494391	12.31404377	5.46E-30	1.75E-28	57.29892801
MAST2	1.092162774	2.076058315	12.3134266	5.49E-30	1.76E-28	57.29335438
RND3	-1.824922718	3.253937248	-12.31036206	5.64E-30	1.81E-28	57.26568076
NFKBIL1	1.192419468	3.605826895	12.30877489	5.73E-30	1.83E-28	57.25134944
WDCP	0.762348912	1.566580247	12.30767009	5.78E-30	1.85E-28	57.24137418
ZFP62	0.976942803	1.830505925	12.30632508	5.86E-30	1.87E-28	57.2292306
BPGM	0.952879225	2.596907206	12.30620921	5.86E-30	1.87E-28	57.2281845
STK19	0.804981979	1.69127119	12.30559501	5.89E-30	1.87E-28	57.22263938
MOGS	0.82255811	4.303990707	12.30258655	6.06E-30	1.92E-28	57.19548028
RACGAP1	1.525927339	1.847606485	12.30026765	6.19E-30	1.96E-28	57.17454831
TBC1D7	0.775430822	1.507675416	12.29499805	6.49E-30	2.05E-28	57.12698826
SH2B1	0.900311495	2.519615299	12.29264402	6.63E-30	2.09E-28	57.10574532
KMT5C	0.968947024	1.372320275	12.28214961	7.30E-30	2.30E-28	57.01106652
ZPR1	0.906144227	2.621980076	12.28110691	7.37E-30	2.32E-28	57.00166162
CFL1	1.061052449	5.931366813	12.27327656	7.91E-30	2.49E-28	56.9310451
CD2BP2	1.038860203	3.671064378	12.27212456	8.00E-30	2.51E-28	56.92065781
PSME3IP1	0.816185253	3.303009538	12.2714428	8.05E-30	2.52E-28	56.91451083
RHOT2	0.913385547	3.513359518	12.2706816	8.10E-30	2.53E-28	56.90764769
DDB1	0.798422999	3.768661422	12.26628502	8.43E-30	2.63E-28	56.86801125
UBE2D2	0.785060374	4.025304217	12.26363558	8.64E-30	2.69E-28	56.84412902
C11orf68	0.889328131	4.094638516	12.26158395	8.80E-30	2.74E-28	56.8256372
FUS	1.204047182	4.139342489	12.26056147	8.88E-30	2.76E-28	56.8164219
TBC1D13	1.186516982	3.026900167	12.25973021	8.95E-30	2.78E-28	56.80893024
